prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
OSELVAR,2012,4,0.01969,0.00000,0.00090,0.00000,0.02060,0.00017,5506919
OSELVAR,2012,5,0.03010,0.00000,0.00141,0.00000,0.03151,0.00034,5506919
OSELVAR,2012,6,0.01119,0.00000,0.00054,0.00000,0.01173,0.00015,5506919
OSELVAR,2012,7,0.02878,0.00000,0.00130,0.00000,0.03008,0.00054,5506919
OSELVAR,2012,8,0.02439,0.00000,0.00110,0.00000,0.02549,0.00209,5506919
OSELVAR,2012,9,0.00940,0.00000,0.00047,0.00000,0.00987,0.00039,5506919
OSELVAR,2012,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5506919
OSELVAR,2012,11,0.00580,0.00000,0.00027,0.00000,0.00606,0.00008,5506919
OSELVAR,2012,12,0.02203,0.00000,0.00108,0.00000,0.02310,0.00031,5506919
OSELVAR,2013,1,0.01999,0.00000,0.00094,0.00000,0.02093,0.00037,5506919
OSELVAR,2013,2,0.01868,0.00000,0.00092,0.00000,0.01960,0.00034,5506919
OSELVAR,2013,3,0.01809,0.00000,0.00088,0.00000,0.01896,0.00052,5506919
OSELVAR,2013,4,0.01553,0.00000,0.00076,0.00000,0.01628,0.00033,5506919
OSELVAR,2013,5,0.01011,0.00000,0.00045,0.00000,0.01057,0.00022,5506919
OSELVAR,2013,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5506919
OSELVAR,2013,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5506919
OSELVAR,2013,8,0.00546,0.00000,0.00026,0.00000,0.00572,0.00007,5506919
OSELVAR,2013,9,0.00875,0.00000,0.00044,0.00000,0.00919,0.00011,5506919
OSELVAR,2013,10,0.02249,0.00000,0.00109,0.00000,0.02358,0.00048,5506919
OSELVAR,2013,11,0.01540,0.00000,0.00073,0.00000,0.01613,0.00037,5506919
