prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
REV,2009,1,0.00266,0.00928,0.00000,0.00000,0.01194,0.00000,4467554
REV,2009,2,0.02081,0.04596,0.00000,0.00000,0.06677,0.00000,4467554
REV,2009,3,0.02302,0.06151,0.00000,0.00000,0.08453,0.00000,4467554
REV,2009,4,0.01308,0.02421,0.00000,0.00000,0.03729,0.00000,4467554
REV,2009,5,0.01529,0.04232,0.00000,0.00000,0.05761,0.00000,4467554
REV,2009,6,0.01780,0.04628,0.00000,0.00000,0.06408,0.00000,4467554
REV,2009,7,0.01074,0.02522,0.00000,0.00000,0.03596,0.00000,4467554
REV,2009,8,0.00168,0.01615,0.00000,0.00000,0.01783,0.00000,4467554
REV,2009,9,0.03085,0.07736,0.00000,0.00000,0.10821,0.00000,4467554
REV,2009,10,0.02655,0.06346,0.00000,0.00000,0.09001,0.00000,4467554
REV,2009,11,0.03997,0.10659,0.00000,0.00000,0.14656,0.00000,4467554
REV,2009,12,0.03792,0.11017,0.00000,0.00000,0.14809,0.00000,4467554
REV,2010,1,0.02372,0.10248,0.00000,0.00000,0.12620,0.00000,4467554
REV,2010,2,0.02779,0.09343,0.00000,0.00000,0.12122,0.00000,4467554
REV,2010,3,0.03101,0.09642,0.00000,0.00000,0.12743,0.00000,4467554
REV,2010,4,0.03033,0.11111,0.00000,0.00000,0.14144,0.00000,4467554
REV,2010,5,0.02920,0.10836,0.00000,0.00000,0.13757,0.00000,4467554
REV,2010,6,0.00473,0.00000,0.00000,0.00000,0.00473,0.00000,4467554
REV,2010,7,0.01795,0.09301,0.00000,0.00000,0.11096,0.00000,4467554
REV,2010,8,0.02898,0.10142,0.00000,0.00000,0.13040,0.00000,4467554
REV,2010,9,0.02242,0.10085,0.00000,0.00000,0.12327,0.00000,4467554
REV,2010,10,0.02898,0.11596,0.01006,0.01015,0.16515,0.00000,4467554
REV,2010,11,0.02562,0.10361,0.00500,0.00704,0.14128,0.00000,4467554
